profile,scenario,variable_value,trial,latency_ms,memory_mb,tokens,cache_hit_rate
OPT1: Context Compression,server_scaling,1,15,77.17410000077507,4.9591064453125e-05,1052,0.0
OPT1: Context Compression,server_scaling,1,16,76.8778999999995,4.9591064453125e-05,1052,0.0
OPT1: Context Compression,server_scaling,1,17,77.07029999983206,4.9591064453125e-05,1052,0.0
OPT1: Context Compression,server_scaling,1,18,77.42950000010751,4.9591064453125e-05,1052,0.0
OPT1: Context Compression,server_scaling,1,19,77.718300000015,4.9591064453125e-05,1052,0.0
OPT1: Context Compression,server_scaling,1,20,77.74129999961588,4.9591064453125e-05,1052,0.0
OPT1: Context Compression,server_scaling,1,21,78.13249999981053,4.9591064453125e-05,1052,0.0
OPT1: Context Compression,server_scaling,1,22,76.7191000004459,4.9591064453125e-05,1052,0.0
OPT1: Context Compression,server_scaling,1,23,77.53869999942253,4.9591064453125e-05,1052,0.0
OPT1: Context Compression,server_scaling,1,24,78.01050000034593,4.9591064453125e-05,1052,0.0
OPT1: Context Compression,server_scaling,1,25,77.49930000045424,4.9591064453125e-05,1052,0.0
OPT1: Context Compression,server_scaling,1,26,77.1097999995618,4.9591064453125e-05,1052,0.0
OPT1: Context Compression,server_scaling,1,27,77.75180000044202,4.9591064453125e-05,1052,0.0
OPT1: Context Compression,server_scaling,1,28,77.10229999975127,4.9591064453125e-05,1052,0.0
OPT1: Context Compression,server_scaling,1,29,78.21100000001024,4.9591064453125e-05,1052,0.0
OPT1: Context Compression,server_scaling,1,30,77.33540000026551,4.9591064453125e-05,1052,0.0
OPT1: Context Compression,server_scaling,5,1,78.28040000003966,4.9591064453125e-05,1136,0.0
OPT1: Context Compression,server_scaling,5,2,76.38289999977133,4.9591064453125e-05,1136,0.0
OPT1: Context Compression,server_scaling,5,3,77.09470000008878,4.9591064453125e-05,1136,0.0
OPT1: Context Compression,server_scaling,5,4,77.38979999976436,4.9591064453125e-05,1136,0.0
OPT1: Context Compression,server_scaling,5,5,77.93250000031549,4.9591064453125e-05,1136,0.0
OPT1: Context Compression,server_scaling,5,6,77.05950000035955,4.9591064453125e-05,1136,0.0
OPT1: Context Compression,server_scaling,5,7,77.55640000050334,4.9591064453125e-05,1136,0.0
OPT1: Context Compression,server_scaling,5,8,77.71239999965474,4.9591064453125e-05,1136,0.0
OPT1: Context Compression,server_scaling,5,9,77.41510000050766,4.9591064453125e-05,1136,0.0
OPT1: Context Compression,server_scaling,5,10,78.13900000019203,4.9591064453125e-05,1136,0.0
OPT1: Context Compression,server_scaling,5,11,77.24130000042351,4.9591064453125e-05,1136,0.0
OPT1: Context Compression,server_scaling,5,12,77.47870000002877,4.9591064453125e-05,1136,0.0
OPT1: Context Compression,server_scaling,5,13,77.71389999925304,4.9591064453125e-05,1136,0.0
OPT1: Context Compression,server_scaling,5,14,77.11589999962598,4.9591064453125e-05,1136,0.0
OPT1: Context Compression,server_scaling,5,15,77.55059999999503,4.9591064453125e-05,1136,0.0
OPT1: Context Compression,server_scaling,5,16,77.12489999994432,4.9591064453125e-05,1136,0.0
OPT1: Context Compression,server_scaling,5,17,76.9454000001133,4.9591064453125e-05,1136,0.0
OPT1: Context Compression,server_scaling,5,18,77.31669999975566,4.9591064453125e-05,1136,0.0
OPT1: Context Compression,server_scaling,5,19,77.32560000022204,4.9591064453125e-05,1136,0.0
OPT1: Context Compression,server_scaling,5,20,77.77950000036071,4.9591064453125e-05,1136,0.0
OPT1: Context Compression,server_scaling,5,21,77.58069999999861,4.9591064453125e-05,1136,0.0
OPT1: Context Compression,server_scaling,5,22,76.89440000012837,4.9591064453125e-05,1136,0.0
OPT1: Context Compression,server_scaling,5,23,77.81949999935023,4.9591064453125e-05,1136,0.0
OPT1: Context Compression,server_scaling,5,24,77.07089999985328,4.9591064453125e-05,1136,0.0
OPT1: Context Compression,server_scaling,5,25,77.85640000020067,4.9591064453125e-05,1136,0.0
OPT1: Context Compression,server_scaling,5,26,77.40709999961837,4.9591064453125e-05,1136,0.0
OPT1: Context Compression,server_scaling,5,27,77.3458000003302,4.9591064453125e-05,1136,0.0
