profile,scenario,variable,trials,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,mean_memory_mb,mean_tokens,mean_cache_hit_rate
ADV7: Lazy Validation,server_scaling,50,30,108.1298466666946,108.05840000011813,108.98749999978463,109.97800000041025,5.8746337890625e-05,2081,0.0
Baseline v1.0,context_scaling,64,30,108.24378333327331,108.24950000005629,109.08319999998639,109.20859999987442,2.6702880859375e-05,3436,0.0
Baseline v1.0,context_scaling,128,30,108.16294000005655,108.1960500000605,108.81280000012339,109.05519999960234,2.6702880859375e-05,3673,0.0
Baseline v1.0,context_scaling,256,30,122.78516666665382,123.796150000544,124.53019999975368,125.23160000000644,2.6702880859375e-05,4147,0.0
Baseline v1.0,context_scaling,512,30,123.64433999991888,123.77979999973832,124.51460000011139,124.84759999915696,2.6702880859375e-05,5094,0.0
Baseline v1.0,context_scaling,1024,30,154.6695766666744,154.82400000064445,155.48300000045856,155.61109999998735,2.6702880859375e-05,6988,0.0
Baseline v1.0,server_scaling,1,30,92.6150866665921,92.95124999971449,93.48510000017995,93.49839999958931,9.676615397135417e-05,3007,0.0
Baseline v1.0,server_scaling,5,30,92.21323666673318,92.76530000033745,93.42850000030012,93.64870000081282,2.6702880859375e-05,3247,0.0
Baseline v1.0,server_scaling,10,30,107.46489333344773,108.39974999998958,109.70029999953113,109.88429999997607,2.6702880859375e-05,3547,0.0
Baseline v1.0,server_scaling,20,30,122.33513333336911,123.88765000014246,124.55159999990428,124.6489000004658,2.6702880859375e-05,4147,0.0
Baseline v1.0,server_scaling,30,30,154.11217333339664,154.65344999984154,155.31230000033247,155.53649999947083,2.6702880859375e-05,4747,0.0
Baseline v1.0,server_scaling,40,30,170.20267666663736,170.34679999960645,171.24620000049617,171.58939999990253,2.6702880859375e-05,5347,0.0
Baseline v1.0,server_scaling,50,30,183.99183333325104,185.4321499999969,186.7221000002246,186.83160000000498,5.340576171875e-05,5947,0.0
OPT1+2+3+4+5: Full Stack,context_scaling,64,30,107.86051999994015,108.33640000009837,109.17050000080053,109.20979999991687,2.8228759765625e-05,2596,0.7
OPT1+2+3+4+5: Full Stack,context_scaling,128,30,107.16258666667879,107.98300000033123,108.97900000054506,109.50580000007903,2.6702880859375e-05,2833,0.7
OPT1+2+3+4+5: Full Stack,context_scaling,256,30,107.31776333335195,108.251200000268,109.22340000070108,109.34360000010201,2.6702880859375e-05,3307,0.7
